아파트명,주소,가격,면적,층수
명남(200-16),은평구 신사동 200-16,"      34,000",76.16,1층
DMC센트럴자이(2단지),은평구 증산동 258,"      98,000",59.67,2층
마고정3단지센트레빌(323~335동)BL2-2,은평구 진관동 105,"      96,000",101.81,8층
박석고개1단지힐스테이트(116~131동)BL2-1,은평구 진관동 102,"      79,200",59.85,9층
은평뉴타운솔하임,은평구 진관동 60,"      47,000",45.034,9층
은평뉴타운솔하임,은평구 진관동 60,"      51,000",45.044,9층
박석고개1단지힐스테이트(101~111동)BL2-12,은평구 진관동 101,"      87,500",84.72,6층
은평뉴타운기자촌11단지,은평구 진관동 150,"      73,000",84.78,3층
상림마을8단지롯데캐슬(821~830동)BL1-12,은평구 진관동 20,"      71,000",84.79,5층
상림마을7단지아이파크(730~742동)BL1-14,은평구 진관동 10,"      99,500",167.69,5층
우물골2단지두산위브(223~244동)BL2-7,은평구 진관동 84,"      86,800",84.51,9층
마고정3단지센트레빌(310~322동)BL2-3,은평구 진관동 107,"      80,000",84.27,10층
은평뉴타운꿈에그린,은평구 진관동 66,"      69,000",59.99,13층
은평뉴타운 제각말 푸르지오(5-4단지),은평구 진관동 92,"      77,000",84.89,4층
폭포동4단지힐스테이트(426~428동)BL3-11,은평구 진관동 135,"     107,000",101.95,9층
폭포동4단지힐스테이트(408~422동)BL3-9,은평구 진관동 140,"      99,000",134.87,3층
박석고개1단지힐스테이트(101~111동)BL2-12,은평구 진관동 101,"      86,000",84.49,6층
구파발10단지어울림(1011~1019동)BL3-1,은평구 진관동 27,"      87,000",101.9,9층
은평뉴타운솔하임,은평구 진관동 60,"      14,800",14.235,17층
폭포동4단지힐스테이트(408~422동)BL3-9,은평구 진관동 140,"      99,000",134.87,3층
은평스카이뷰자이,은평구 진관동 62,"      90,000",84.7488,8층
현대,서대문구 충정로2가 185-15,"      71,900",84.96,11층
장미,서대문구 충정로3가 30-9,"      96,950",84.45,3층
충정리시온,서대문구 충정로3가 465,"      46,500",41.48,16층
돈의문센트레빌,서대문구 냉천동 261,"     138,000",114.98,5층
돈의문센트레빌,서대문구 냉천동 261,"      95,000",59.98,4층
천연뜨란채,서대문구 천연동 145,"      74,500",55.85,9층
천연뜨란채,서대문구 천연동 145,"      74,000",56.08,14층
천연뜨란채,서대문구 천연동 145,"      73,000",56.02,3층
독립문파크빌,서대문구 현저동 1019,"      49,000",59.4,4층
독립문극동(200-0),서대문구 현저동 200,"      81,000",59.58,16층
독립문파크빌,서대문구 현저동 1019,"      50,000",59.4,1층
독립문파크빌,서대문구 현저동 1019,"      59,000",59.4,4층
독립문극동(200-0),서대문구 현저동 200,"      92,000",84.96,1층
독립문파크빌,서대문구 현저동 1019,"      54,500",59.4,6층
독립문극동(200-0),서대문구 현저동 200,"      80,000",59.58,8층
힐스테이트신촌,서대문구 북아현동 1017,"     120,000",84.9557,1층
e편한세상신촌1단지,서대문구 북아현동 1013,"     139,000",84.93,19층
두산,서대문구 북아현동 1009,"      77,000",59.96,13층
e편한세상신촌2단지,서대문구 북아현동 149,"     139,500",84.95,1층
e편한세상신촌4단지,서대문구 북아현동 1013,"     126,000",59.9,16층
두산,서대문구 북아현동 1009,"      68,500",59.96,2층
신촌푸르지오,서대문구 북아현동 1011,"     138,000",84.9892,13층
북아현경남,서대문구 북아현동 1006,"      98,100",59.77,1층
